timesheet_id,employee_id,project_id,task_id,work_date,hours_logged,billable
11050,112,30,179,2024-10-10,6.17,True
11051,112,21,130,2023-10-24,4.3,True
11052,112,8,46,2025-06-09,6.1,True
11053,112,4,21,2026-03-10,4.99,True
11054,112,30,176,2023-09-29,4.89,True
11055,112,16,93,2024-01-31,3.1,True
11056,112,26,157,2024-09-19,2.77,True
11057,112,23,138,2023-12-27,1.83,True
11058,112,6,39,2024-08-15,6.71,True
11059,112,5,36,2024-12-11,4.26,True
11060,112,12,70,2023-10-25,3.1,True
11061,112,6,37,2024-04-09,6.12,True
11062,112,1,1,2023-10-19,4.78,True
11063,112,1,2,2026-06-01,4.46,True
11064,112,17,,2026-01-27,7.46,False
11065,112,7,44,2026-03-16,4.31,True
11066,112,24,144,2025-12-22,1.63,False
11067,112,29,172,2025-12-03,4.97,True
11068,113,1,7,2026-02-19,6.92,False
11069,113,9,51,2025-02-17,3.16,False
11070,113,17,101,2024-11-08,1.84,True
11071,113,20,125,2024-02-21,0.8,True
11072,113,9,54,2023-12-07,1.37,False
11073,113,1,1,2025-10-16,3.77,True
11074,113,1,5,2024-02-07,5.87,True
11075,113,4,28,2024-01-18,2.5,True
11076,113,10,55,2024-01-01,3.04,True
11077,113,27,160,2026-01-26,0.79,True
11078,113,1,2,2026-04-02,3.85,True
11079,113,2,15,2025-11-11,1.82,True
11080,113,22,135,2026-03-09,5.59,True
11081,113,16,96,2025-09-30,5.14,True
11082,113,6,37,2025-10-02,5.03,True
11083,113,25,,2024-02-28,3.87,True
11084,113,8,45,2023-08-25,7.67,True
11085,113,13,,2024-07-03,6.7,False
11086,113,11,,2025-01-24,5.59,False
11087,113,3,,2025-11-06,4.37,False
11088,113,20,120,2023-11-30,7.56,True
11089,113,15,88,2024-11-22,5.72,True
11090,113,22,134,2025-02-12,7.44,False
11091,113,19,112,2024-11-22,0.73,True
11092,113,27,160,2023-12-07,3.32,False
11093,113,1,4,2024-06-07,7.63,False
11094,113,11,69,2024-06-18,3.75,False
11095,113,11,66,2024-11-08,7.28,True
11096,113,6,38,2025-06-17,4.71,False
11097,113,17,98,2026-06-09,7.39,True
11098,113,26,159,2025-08-18,7.66,True
11099,113,28,167,2024-10-28,4.82,True
11100,113,4,26,2023-07-05,1.57,True
11101,113,22,136,2025-04-11,6.37,True
11102,113,17,100,2024-08-27,3.12,False
11103,113,16,95,2026-04-27,6.66,True
11104,113,10,,2026-02-13,7.49,True
11105,113,6,40,2025-01-31,2.24,True
11106,113,2,12,2023-11-30,6.2,True
11107,113,28,167,2023-10-20,6.97,True
11108,113,12,71,2026-04-01,6.25,True
11109,113,19,114,2025-10-15,4.78,True
11110,113,23,140,2023-10-03,4.72,True
11111,113,22,137,2024-01-04,2.11,True
11112,113,26,,2026-02-18,0.67,True
11113,113,5,29,2024-12-26,3.53,True
11114,113,20,123,2024-05-31,3.53,True
11115,113,24,149,2024-02-09,5.77,True
11116,113,25,153,2023-07-27,3.1,True
11117,113,27,163,2026-04-20,1.26,True
11118,113,28,171,2025-07-29,3.91,True
11119,113,8,49,2026-02-11,1.44,False
11120,113,12,,2025-07-17,7.91,True
11121,113,4,,2026-03-23,5.32,True
11122,113,10,,2024-06-12,1.79,False
11123,113,22,137,2025-09-24,1.76,True
11124,113,12,71,2024-10-01,3.15,False
11125,113,23,140,2026-01-16,1.9,True
11126,113,17,99,2023-07-17,0.86,True
11127,113,6,40,2026-01-21,6.31,False
11128,113,18,104,2026-05-04,1.53,True
11129,113,14,85,2025-03-18,7.97,True
11130,113,10,56,2024-10-21,5.89,False
11131,113,1,6,2024-08-05,0.88,True
11132,113,3,19,2024-11-07,2.35,True
11133,113,14,85,2025-10-13,3.7,True
11134,113,16,93,2026-05-14,1.44,True
11135,113,8,45,2024-07-09,1.76,False
11136,113,20,,2024-07-29,5.74,False
11137,113,29,173,2025-11-06,4.78,True
11138,113,8,47,2024-12-03,2.43,False
11139,113,22,136,2025-03-11,1.53,True
11140,113,3,,2025-12-24,0.61,True
11141,113,2,11,2023-09-15,2.22,True
11142,113,30,178,2024-10-11,4.48,True
11143,113,3,18,2026-03-20,4.79,True
11144,113,11,67,2025-01-02,1.32,True
11145,113,17,98,2025-12-25,7.43,True
11146,113,1,6,2024-05-20,1.27,True
11147,113,21,,2023-07-31,7.65,False
11148,113,23,143,2026-03-17,5.85,False
11149,113,25,151,2025-12-29,5.11,False
11150,113,23,139,2024-10-22,7.49,False
11151,113,29,173,2025-07-02,6.33,True
11152,113,24,150,2024-09-13,5.77,True
11153,113,27,163,2023-08-17,5.08,True
11154,113,10,58,2023-11-21,4.54,True
11155,113,4,,2023-08-25,3.77,False
11156,113,19,,2025-05-12,2.1,False
11157,113,13,79,2026-03-12,7.85,True
11158,113,23,138,2024-03-21,4.06,True
11159,113,16,92,2025-09-22,4.54,True
11160,113,29,174,2023-11-23,0.95,True
11161,113,5,33,2023-11-06,3.57,True
11162,113,18,106,2023-11-28,7.99,False
11163,113,12,72,2025-04-10,3.61,True
11164,113,16,95,2023-07-06,2.91,True
11165,113,30,175,2025-11-14,5.49,False
11166,113,20,119,2025-07-02,2.06,True
11167,113,21,131,2024-04-22,6.26,True
11168,113,27,164,2025-10-20,5.46,True
11169,113,14,84,2025-10-20,4.37,True
11170,113,19,111,2026-02-12,4.68,True
11171,113,30,175,2024-12-17,1.36,True
11172,113,22,,2026-03-12,0.82,True
11173,113,10,,2024-10-31,1.03,True
11174,113,12,72,2026-03-12,0.91,True
11175,113,17,97,2026-04-28,1.86,True
11176,113,12,72,2025-02-13,7.4,False
11177,113,1,2,2023-09-29,1.63,False
11178,113,5,32,2025-06-11,2.53,True
11179,113,6,41,2023-11-28,1.48,True
11180,113,13,78,2026-03-10,2.24,True
11181,113,15,90,2025-10-17,2.5,True
11182,113,9,53,2024-09-24,2.47,True
11183,114,1,5,2024-10-18,1.61,True
11184,114,16,94,2023-10-16,3.76,False
11185,114,24,144,2025-12-16,6.78,True
11186,114,21,127,2023-09-22,5.11,True
11187,114,6,41,2025-08-07,6.68,True
11188,114,9,50,2025-11-21,6.84,True
11189,114,3,16,2024-09-16,4.36,False
11190,114,6,38,2024-08-07,3.34,True
11191,114,28,,2024-05-03,7.87,True
11192,114,10,56,2025-04-09,1.59,False
11193,114,15,87,2024-07-29,6.51,True
11194,114,3,19,2025-02-03,7.07,True
11195,114,27,163,2023-12-06,4.46,False
11196,114,20,124,2026-02-11,4.5,False
11197,114,16,94,2024-01-19,7.45,True
11198,114,4,28,2023-10-16,0.7,True
11199,114,7,43,2024-02-01,2.3,True
11200,114,13,75,2024-01-23,5.89,True
11201,114,29,174,2025-04-10,2.06,True
11202,114,9,52,2024-11-13,0.78,True
11203,114,26,157,2025-09-18,7.13,True
11204,114,8,46,2025-04-28,7.24,False
11205,114,12,70,2024-12-20,5.35,True
11206,114,2,10,2025-04-24,5.07,True
11207,114,12,71,2025-12-10,4.98,True
11208,114,8,47,2023-11-16,5.32,True
11209,114,16,93,2026-02-23,6.67,True
11210,114,6,37,2026-03-23,4.54,True
11211,114,8,45,2025-11-14,3.23,False
11212,114,20,125,2026-01-08,6.28,True
11213,114,12,72,2024-04-10,0.53,False
11214,114,2,,2024-06-17,4.5,True
11215,114,25,153,2023-11-17,3.9,True
11216,114,9,54,2024-11-18,2.16,True
11217,114,3,20,2025-12-03,4.63,True
11218,114,21,130,2024-08-30,7.33,False
11219,114,1,,2025-05-20,7.61,False
11220,114,3,17,2026-04-17,7.5,True
11221,114,25,152,2025-10-23,1.78,True
11222,114,1,5,2025-09-09,2.9,True
11223,114,5,33,2026-05-28,5.69,True
11224,114,9,53,2024-05-16,7.84,True
11225,114,28,168,2025-05-21,7.98,True
11226,114,7,42,2024-05-28,6.69,True
11227,114,21,128,2024-09-27,6.97,True
11228,114,30,175,2025-11-27,3.01,False
11229,114,27,162,2025-11-21,5.3,False
11230,114,8,48,2025-08-08,1.05,True
11231,114,5,36,2026-03-19,5.96,True
11232,114,21,133,2024-10-24,1.64,True
11233,114,1,6,2024-01-02,1.21,True
11234,114,1,3,2026-05-12,6.71,True
11235,114,25,155,2024-06-10,2.97,True
11236,114,25,,2024-04-29,2.6,True
11237,114,27,165,2025-07-28,5.37,False
11238,114,13,77,2025-12-08,4.76,False
11239,114,8,47,2024-07-23,1.84,True
11240,114,6,40,2024-06-14,6.71,False
11241,114,1,4,2024-09-03,1.9,False
11242,114,10,57,2023-07-20,5.32,True
11243,114,13,75,2024-06-11,4.25,True
11244,114,26,157,2026-04-20,1.03,True
11245,114,6,38,2024-08-08,2.47,True
11246,114,22,,2026-06-25,6.45,True
11247,114,11,66,2025-02-10,4.69,True
11248,114,16,94,2025-07-16,3.26,True
11249,114,4,21,2023-07-07,4.3,False
11250,114,26,156,2023-10-17,3.66,True
11251,114,25,151,2025-09-15,4.73,False
11252,114,17,99,2025-01-17,6.77,False
11253,114,22,136,2025-09-25,7.12,True
11254,114,22,137,2025-10-27,0.58,True
11255,114,16,92,2025-01-23,6.49,True
11256,114,29,172,2025-10-13,1.34,False
11257,114,15,89,2026-06-03,6.77,False
11258,114,26,158,2025-03-03,1.06,True
11259,114,23,141,2025-04-17,5.57,True
11260,114,11,62,2025-07-23,4.03,False
11261,114,9,50,2025-05-07,4.34,True
11262,114,20,124,2023-07-25,1.8,True
11263,114,23,138,2026-06-04,5.06,True
11264,114,2,15,2025-11-11,5.04,True
11265,114,12,72,2023-08-31,0.95,True
11266,114,22,134,2026-06-10,5.48,False
11267,114,5,36,2026-05-19,1.58,True
11268,114,1,5,2024-10-29,2.83,False
11269,114,16,95,2026-01-06,7.83,True
11270,114,11,63,2025-07-29,3.03,True
11271,114,6,39,2024-10-22,6.05,True
11272,114,20,124,2024-04-03,0.76,True
11273,114,4,25,2024-04-11,6.74,False
11274,114,24,146,2026-03-09,5.68,True
11275,114,21,131,2026-05-07,6.56,True
11276,114,22,136,2026-02-17,3.23,False
11277,114,19,114,2024-05-30,6.63,True
11278,114,3,16,2024-12-02,0.81,True
11279,114,27,165,2025-07-03,7.4,True
11280,114,12,71,2024-08-08,0.88,True
11281,114,9,53,2023-08-18,1.56,True
11282,114,5,30,2026-03-17,5.88,False
11283,114,24,145,2025-10-20,4.7,False
11284,114,10,55,2025-12-23,0.67,True
11285,114,23,139,2024-10-09,2.93,True
11286,114,1,6,2023-08-21,3.29,True
11287,114,4,27,2024-03-21,0.74,False
11288,114,29,,2023-12-28,1.58,True
11289,114,30,178,2023-09-29,2.69,True
11290,114,1,2,2025-04-02,0.83,True
11291,114,22,,2024-02-01,5.12,True
11292,114,11,63,2026-03-30,1.55,False
11293,114,4,23,2025-12-18,4.85,False
11294,114,30,,2023-10-02,1.87,True
11295,115,26,156,2026-05-21,5.52,True
11296,115,30,175,2024-09-05,3.23,False
11297,115,19,118,2024-05-13,3.4,False
11298,115,24,144,2023-12-18,3.54,False
11299,115,24,,2024-12-10,3.42,True
11300,115,21,132,2025-11-28,2.17,True
11301,115,3,17,2025-12-18,4.28,True
11302,115,25,155,2024-05-02,2.7,True
11303,115,13,75,2025-11-19,2.17,True
11304,115,11,66,2025-05-06,1.8,True
11305,115,12,70,2025-10-23,7.9,True
11306,115,4,25,2026-02-12,1.84,True
11307,115,17,,2024-07-24,1.68,True
11308,115,11,66,2023-07-18,1.77,False
11309,115,17,98,2023-08-30,5.89,True
11310,115,27,,2024-12-16,5.37,True
11311,115,22,137,2026-02-11,3.62,True
11312,115,21,131,2024-03-28,7.14,True
11313,115,1,6,2024-01-12,7.47,True
11314,115,24,148,2025-05-23,3.26,True
11315,115,13,75,2023-12-06,6.05,True
11316,115,16,95,2023-08-04,0.58,True
11317,115,20,,2024-11-15,0.91,True
11318,115,23,141,2023-08-14,1.74,True
11319,115,19,111,2026-02-12,4.35,True
11320,115,1,4,2026-01-26,5.52,True
11321,115,19,116,2024-09-17,0.92,True
11322,115,1,3,2024-08-07,4.31,True
11323,115,20,,2025-08-04,7.22,False
11324,115,25,151,2024-02-26,4.35,False
11325,115,16,93,2024-06-21,7.96,True
11326,115,8,48,2025-06-05,3.74,True
11327,115,14,81,2024-02-19,3.22,False
11328,115,21,131,2025-07-08,7.25,False
11329,115,9,53,2024-07-11,3.3,True
11330,115,14,86,2024-06-18,5.74,True
11331,115,12,72,2026-02-02,7.76,True
11332,115,24,145,2026-02-27,4.1,True
11333,115,1,3,2024-05-15,2.89,True
11334,115,3,16,2024-03-21,4.2,False
11335,115,6,,2026-01-23,5.5,True
11336,115,18,105,2025-09-02,3.05,True
11337,115,12,72,2024-10-15,3.76,True
11338,115,8,48,2024-02-16,4.62,True
11339,115,5,34,2024-08-08,0.54,True
11340,115,11,64,2024-05-15,2.1,False
11341,115,19,114,2024-02-02,3.04,True
11342,115,22,134,2025-07-01,5.73,True
11343,115,11,,2026-03-18,7.72,True
11344,115,26,156,2023-10-10,6.0,True
11345,115,18,110,2023-07-17,7.16,True
11346,115,11,,2023-10-09,2.16,True
11347,115,21,127,2024-09-26,1.46,True
11348,115,13,,2025-09-17,0.72,True
11349,115,9,53,2023-11-24,7.93,True
11350,115,27,,2024-03-27,6.43,True
11351,115,30,176,2025-02-07,6.78,False
11352,115,14,85,2023-07-05,5.29,True
11353,115,6,41,2024-11-05,3.82,True
11354,115,9,50,2023-07-12,4.2,True
11355,115,3,18,2024-06-14,2.12,True
11356,115,23,138,2024-06-27,4.14,True
11357,115,22,134,2025-03-24,6.9,True
11358,115,11,63,2025-02-28,7.43,True
11359,115,1,,2023-11-15,5.2,True
11360,115,22,,2026-02-26,2.85,False
11361,115,7,44,2025-02-21,5.62,True
11362,115,5,31,2025-08-25,6.45,True
11363,115,10,57,2026-05-22,3.01,True
11364,115,4,25,2025-10-08,2.92,False
11365,115,27,164,2024-11-07,5.37,True
11366,115,14,82,2026-02-16,7.5,True
11367,115,3,16,2026-01-05,1.4,True
11368,115,27,161,2024-04-22,6.31,True
11369,115,16,93,2025-08-14,7.45,False
11370,115,25,153,2025-06-27,3.86,True
11371,115,4,21,2024-04-25,6.25,False
11372,115,13,74,2026-05-13,1.45,False
11373,115,9,,2024-04-15,5.9,True
11374,115,20,119,2023-09-18,7.47,False
11375,115,10,59,2026-02-13,5.04,True
11376,115,13,79,2024-11-22,5.92,True
11377,115,4,26,2025-10-29,6.69,True
11378,115,29,174,2025-03-28,0.6,True
11379,115,13,79,2024-09-24,7.47,True
11380,115,27,163,2025-03-24,3.47,True
11381,115,21,128,2023-10-24,4.04,True
11382,115,28,171,2024-05-02,7.83,True
11383,115,16,,2025-08-26,2.56,True
11384,115,3,17,2023-11-01,1.94,True
11385,115,22,136,2026-05-01,1.28,True
11386,115,26,157,2024-03-05,6.02,True
11387,115,5,35,2026-01-16,2.17,True
11388,115,16,92,2024-01-31,4.09,True
11389,115,1,5,2024-02-07,2.98,True
11390,115,15,87,2024-12-16,6.17,True
11391,115,6,38,2024-06-11,0.95,True
11392,115,29,174,2025-11-05,7.42,True
11393,115,19,118,2024-09-20,1.73,True
11394,115,28,168,2026-04-08,3.18,True
11395,115,17,98,2025-03-10,2.45,True
11396,115,20,119,2025-01-29,3.24,True
11397,115,19,,2024-02-08,4.17,True
11398,115,10,59,2024-12-18,4.75,True
11399,116,2,14,2025-04-23,7.43,True
11400,116,1,4,2025-05-30,7.0,True
11401,116,10,55,2026-01-09,4.27,True
11402,116,11,66,2026-02-11,3.24,True
11403,116,3,19,2025-05-13,2.66,True
11404,116,14,85,2026-05-21,7.31,True
11405,116,16,92,2024-12-19,6.01,False
11406,116,16,91,2025-11-18,1.71,True
11407,116,23,,2025-02-18,5.15,True
11408,116,25,151,2026-01-26,3.74,True
11409,116,10,59,2025-04-03,5.78,True
11410,116,9,54,2025-03-13,2.86,False
11411,116,4,24,2026-06-03,2.12,True
11412,116,19,111,2025-10-10,5.1,True
11413,116,16,92,2026-02-03,1.02,False
11414,116,11,67,2026-04-08,3.7,False
11415,116,27,165,2025-06-18,3.54,True
11416,116,24,146,2025-10-22,1.48,False
11417,116,3,20,2025-04-15,3.62,True
11418,116,28,167,2025-10-28,5.7,True
11419,116,11,62,2025-11-13,5.73,False
11420,116,12,72,2025-09-18,4.72,True
11421,116,20,124,2025-04-16,6.22,True
11422,116,18,110,2025-06-04,3.32,True
11423,116,12,71,2026-03-20,1.23,True
11424,116,14,83,2026-05-20,1.03,True
11425,116,20,119,2026-05-06,3.13,True
11426,116,21,132,2026-05-06,2.82,True
11427,116,5,36,2025-08-28,5.98,True
11428,116,1,2,2025-03-17,4.88,False
11429,116,12,,2025-09-17,7.23,True
11430,116,29,172,2025-10-15,0.87,True
11431,116,18,110,2025-04-29,3.81,False
11432,116,29,173,2025-10-29,4.24,False
11433,116,18,103,2025-09-02,7.88,True
11434,116,21,126,2026-04-22,5.76,False
11435,116,24,,2025-01-31,0.73,True
11436,116,25,153,2025-07-25,3.42,True
11437,116,24,,2026-04-29,3.03,False
11438,116,25,152,2025-06-10,2.09,False
11439,116,1,7,2025-08-28,1.94,True
11440,116,3,19,2025-01-20,7.56,True
11441,116,27,165,2025-04-09,4.7,True
11442,116,9,50,2025-08-28,1.13,True
11443,116,29,172,2025-10-16,3.69,True
11444,116,25,153,2026-06-19,5.7,True
11445,116,1,6,2025-09-22,1.94,True
11446,116,14,84,2025-01-23,3.0,True
11447,116,4,27,2025-04-14,2.19,True
11448,116,20,124,2025-02-05,4.03,True
11449,116,24,145,2026-05-19,4.09,True
11450,116,19,116,2025-02-28,4.24,True
11451,116,28,170,2025-04-24,1.57,False
11452,116,24,,2025-04-22,7.16,True
11453,116,2,13,2025-10-17,7.44,True
11454,116,1,3,2026-02-10,3.83,True
11455,116,4,21,2025-06-12,1.87,True
11456,116,14,82,2024-12-19,5.18,False
11457,116,27,165,2026-01-20,1.1,True
11458,116,2,10,2025-07-25,4.72,True
11459,116,10,58,2025-04-22,7.7,True
11460,116,7,44,2025-02-24,4.66,True
11461,116,29,,2026-04-22,2.85,True
11462,116,20,120,2025-01-02,2.44,True
11463,116,13,74,2026-06-29,1.61,False
11464,116,30,,2025-05-06,2.98,False
11465,116,28,170,2025-08-15,1.83,False
11466,116,26,158,2025-12-24,7.9,True
11467,116,28,171,2026-02-20,7.13,True
11468,116,9,50,2025-03-24,3.23,True
11469,116,20,119,2026-06-16,1.24,True
11470,116,22,136,2026-01-21,2.38,True
11471,116,22,137,2026-06-19,7.02,True
11472,116,8,,2025-08-15,5.14,False
11473,116,6,38,2025-04-17,5.26,False
11474,116,7,44,2025-10-23,7.07,True
11475,116,23,142,2025-08-13,1.44,False
11476,116,11,63,2026-03-09,3.9,True
11477,116,12,,2025-10-24,1.32,False
11478,116,23,139,2025-01-08,2.13,True
11479,116,16,91,2025-10-08,4.84,False
11480,116,15,,2025-07-11,3.89,False
11481,116,17,99,2026-01-01,4.05,True
11482,116,29,173,2026-03-04,5.58,True
11483,116,10,56,2025-03-27,5.84,False
11484,116,20,120,2025-06-23,1.83,True
11485,116,2,8,2025-02-03,3.14,False
11486,116,22,,2025-02-17,0.77,True
11487,116,25,155,2025-06-23,5.15,False
11488,116,12,,2025-12-19,4.19,True
11489,116,14,82,2025-02-13,3.19,True
11490,116,12,71,2025-05-15,1.47,False
11491,116,16,,2025-03-21,7.63,True
11492,116,22,136,2025-11-24,6.69,False
11493,116,10,61,2025-01-24,5.18,True
11494,116,1,4,2026-04-02,1.78,True
11495,116,26,157,2026-06-10,1.55,False
11496,116,30,,2025-11-14,3.94,True
11497,116,20,120,2025-12-04,1.27,True
11498,116,20,121,2025-03-13,3.98,True
11499,116,18,108,2025-03-18,7.49,False
11500,116,12,71,2025-06-05,2.06,False
11501,117,24,144,2025-02-20,3.58,True
11502,117,30,175,2025-07-24,3.1,True
11503,117,6,38,2025-01-16,1.28,True
11504,117,6,38,2026-05-06,5.11,True
11505,117,24,146,2024-02-21,5.11,True
11506,117,1,4,2025-08-21,1.42,True
11507,117,19,117,2024-12-16,0.98,False
11508,117,25,153,2026-02-12,7.77,True
11509,117,20,119,2024-06-17,0.52,True
11510,117,12,72,2025-08-18,3.32,True
11511,117,6,,2026-05-27,4.07,True
11512,117,29,174,2025-12-08,3.63,True
11513,117,30,176,2024-04-04,2.11,True
11514,117,3,16,2024-09-16,7.06,False
11515,117,18,106,2025-11-07,2.34,True
11516,117,2,9,2024-05-06,5.62,False
11517,117,3,18,2025-01-06,7.84,True
11518,117,14,85,2024-05-17,2.42,True
11519,117,5,30,2026-01-02,7.82,True
11520,117,4,28,2025-08-04,7.81,True
11521,117,24,150,2025-08-15,1.14,False
11522,117,16,92,2026-05-19,2.29,True
11523,117,14,84,2024-02-16,4.35,True
11524,117,10,59,2026-06-19,3.15,False
11525,117,27,162,2025-07-24,2.86,True
11526,117,11,64,2024-07-23,2.01,False
11527,117,24,144,2025-11-06,7.28,True
11528,117,28,171,2023-08-21,3.62,False
11529,117,30,175,2024-10-31,2.42,True
11530,117,24,,2025-09-08,3.99,True
11531,117,11,67,2025-08-26,1.86,False
11532,117,30,175,2023-07-31,4.29,False
11533,117,20,119,2024-01-09,6.82,False
11534,117,25,152,2026-01-29,5.04,True
11535,117,2,10,2026-04-03,2.26,False
11536,117,20,123,2025-08-26,3.16,True
11537,117,19,113,2023-10-27,4.61,True
11538,117,30,176,2024-01-10,3.74,True
11539,117,2,11,2024-08-29,3.1,True
11540,117,27,163,2026-05-22,2.82,True
11541,117,23,139,2023-08-03,5.44,True
11542,117,21,,2025-06-09,3.64,True
11543,117,4,21,2026-02-23,3.11,True
11544,117,13,77,2024-08-22,5.47,True
11545,117,19,114,2023-09-06,5.49,True
11546,117,10,56,2024-05-01,4.62,True
11547,117,25,153,2023-10-17,3.64,True
11548,117,2,11,2026-01-30,1.54,False
11549,117,7,44,2024-02-26,6.04,True
11550,117,24,145,2025-01-06,4.92,True
11551,117,4,22,2026-01-14,7.15,True
11552,117,10,56,2024-09-16,0.74,True
11553,117,22,,2024-10-09,0.73,True
11554,117,30,179,2024-02-16,1.31,False
11555,117,26,157,2025-03-04,6.17,True
11556,117,5,33,2023-11-16,7.54,True
11557,117,27,161,2023-08-03,3.81,False
11558,117,15,89,2025-11-04,1.41,False
11559,117,26,158,2023-07-11,2.72,True
11560,117,5,33,2024-02-15,5.1,False
11561,117,25,153,2023-08-30,1.64,True
11562,117,15,89,2025-06-24,3.6,False
11563,117,12,71,2026-02-05,4.65,False
11564,117,24,145,2024-08-23,5.8,True
11565,117,6,37,2025-02-11,2.86,False
11566,117,25,155,2023-11-09,2.96,True
11567,117,22,135,2025-12-17,2.24,True
11568,117,30,177,2023-10-18,1.91,True
11569,117,4,22,2026-06-04,7.33,False
11570,117,5,31,2024-08-06,7.94,True
11571,117,26,156,2025-12-16,1.41,False
11572,117,24,145,2025-05-23,2.11,True
11573,117,1,4,2024-05-08,2.19,True
11574,117,28,168,2025-01-02,7.12,True
11575,117,2,12,2026-06-17,0.59,True
11576,117,24,146,2024-05-10,6.63,True
11577,117,9,51,2023-10-16,7.63,True
11578,117,17,98,2024-08-07,6.77,False
11579,117,5,34,2024-08-26,7.3,True
11580,117,5,30,2026-04-30,3.62,True
11581,117,25,152,2025-09-18,5.29,True
11582,117,13,,2026-05-19,0.82,True
11583,117,5,30,2024-09-30,5.42,False
11584,117,10,61,2023-11-03,2.8,True
11585,117,26,158,2024-08-07,0.57,False
11586,117,22,136,2025-07-23,2.2,True
11587,117,3,19,2024-10-25,3.92,True
11588,117,28,169,2024-08-01,3.09,True
11589,117,21,128,2024-09-24,6.12,False
11590,117,25,155,2024-01-19,0.62,True
11591,117,5,35,2024-06-28,1.46,True
11592,117,12,70,2024-01-29,6.45,False
11593,117,17,99,2025-01-06,4.06,True
11594,117,8,49,2024-02-09,1.69,True
11595,117,26,159,2023-10-13,7.97,True
11596,117,28,169,2023-11-24,6.83,True
11597,117,4,25,2026-05-18,3.9,False
11598,117,13,80,2026-02-06,1.05,True
